fips,name,type,totalvote2016,democrat2016,republican2016,others2016,write_ins2016,none_of_these_candidates2016
37067,Forsyth,County,178312,94464,75975,5819,2054,0
37069,Franklin,County,30368,12874,16368,830,296,0
37071,Gaston,County,96431,31177,61798,2583,873,0
37073,Gates,County,5392,2385,2874,108,25,0
37075,Graham,County,4168,768,3283,74,43,0
37077,Granvill,County,27353,12909,13591,638,215,0
37079,Greene,County,8095,3605,4374,89,27,0
37081,Guilford,County,257405,149248,98062,7428,2667,0
37083,Halifax,County,25167,15748,9031,290,98,0
37085,Harnett,County,46065,16737,27614,1325,389,0
37087,Haywood,County,30727,10473,18929,1022,303,0
37089,Henderso,County,58176,19827,35809,1853,687,0
37091,Hertford,County,10186,6910,3099,133,44,0
37093,Hoke,County,18230,9726,7760,604,140,0
37095,Hyde,County,2304,965,1288,43,8,0
37097,Iredell,County,82567,24734,54754,2325,754,0
37099,Jackson,County,18713,7713,9870,854,276,0
37101,Johnston,County,85909,28362,54372,2459,716,0
37103,Jones,County,5135,2065,2974,59,37,0
37105,Lee,County,25084,10469,13712,712,191,0
37107,Lenoir,County,26807,12634,13613,417,143,0
37109,Lincoln,County,40023,9897,28806,1015,305,0
37111,McDowell,County,19875,4667,14568,411,229,0
37113,Macon,County,17734,4876,12127,503,228,0
37115,Madison,County,11269,3926,6783,457,103,0
37117,Martin,County,11964,5846,5897,174,47,0
37119,Mecklenb,County,472857,294562,155518,16840,5937,0
37121,Mitchell,County,8096,1596,6282,162,56,0
37123,Montgome,County,11540,4150,7130,209,51,0
37125,Moore,County,48692,16329,30490,1409,464,0
37127,Nash,County,47665,23235,23319,810,301,0
37129,New Hano,County,111905,50979,55344,4398,1184,0
37131,Northamp,County,9848,6144,3582,93,29,0
37133,Onslow,County,57135,17514,37122,2018,481,0
37135,Orange,County,82340,59923,18557,2863,997,0
37137,Pamlico,County,6870,2448,4258,134,30,0
37139,Pasquota,County,17391,8615,8180,474,122,0
37141,Pender,County,27885,9354,17639,735,157,0
37143,Perquima,County,6708,2319,4177,169,43,0
37145,Person,County,19615,7833,11185,455,142,0
37147,Pitt,County,80527,41824,35691,2332,680,0
37149,Polk,County,10934,3735,6768,324,107,0
37151,Randolph,County,64575,13194,49430,1505,446,0
37153,Richmond,County,19328,8501,10383,357,87,0
37155,Robeson,County,40858,19016,20762,828,252,0
37157,Rockingh,County,42278,14228,26830,926,294,0
37159,Rowan,County,64369,19400,42810,1595,564,0
37161,Rutherfo,County,30307,7512,21871,663,261,0
37163,Sampson,County,25928,10547,14838,393,150,0
37165,Scotland,County,13928,7319,6256,280,73,0
37167,Stanly,County,29917,7094,21964,690,169,0
37169,Stokes,County,22550,4665,17116,596,173,0
37171,Surry,County,32196,7488,23671,787,250,0
37173,Swain,County,6124,2196,3565,269,94,0
37175,Transylv,County,17869,6558,10520,571,220,0
37177,Tyrrell,County,1739,720,975,33,11,0
37179,Union,County,105710,34337,66707,3490,1176,0
37181,Vance,County,19977,12229,7332,319,97,0
37183,Wake,County,527624,302736,196082,21200,7606,0
37185,Warren,County,9842,6413,3214,146,69,0
37187,Washingt,County,6165,3510,2564,66,25,0
37189,Watauga,County,29985,14138,13697,1611,539,0
37191,Wayne,County,50689,21770,27540,996,383,0
37193,Wilkes,County,31296,6638,23752,678,228,0
37195,Wilson,County,38135,19663,17531,685,256,0
37197,Yadkin,County,17624,3160,13880,433,151,0
37199,Yancey,County,9960,3196,6385,302,77,0
38001,Adams,County,1218,216,909,86,7,0
38003,Barnes,County,5344,1597,3160,501,86,0
38005,Benson,County,2011,842,929,171,69,0
38007,Billings,County,605,59,495,44,7,0
38009,Bottinea,County,3494,736,2494,221,43,0
38011,Bowman,County,1787,227,1446,98,16,0
38013,Burke,County,1052,119,895,34,4,0
38015,Burleigh,County,47979,10881,32532,3514,1052,0
38017,Cass,County,80821,31361,39816,7792,1852,0
38019,Cavalier,County,2006,476,1357,138,35,0
38021,Dickey,County,2407,554,1667,167,19,0
38023,Divide,County,1219,245,867,85,22,0
38025,Dunn,County,2243,358,1771,90,24,0
38027,Eddy,County,1231,355,791,75,10,0
38029,Emmons,County,1981,215,1677,72,17,0
38031,Foster,County,1719,347,1241,116,15,0
38033,Golden V,County,957,99,796,51,11,0
38035,Grand Fo,County,30365,10851,16340,2562,612,0
38037,Grant,County,1381,185,1108,78,10,0
38039,Griggs,County,1265,298,847,102,18,0
38041,Hettinge,County,1296,168,1050,61,17,0
38043,Kidder,County,1376,179,1111,74,12,0
38045,LaMoure,County,2151,502,1481,142,26,0
38047,Logan,County,1067,114,888,51,14,0
38049,McHenry,County,2820,490,2050,232,48,0
38051,McIntosh,County,1446,235,1100,95,16,0
38053,McKenzie,County,4672,698,3670,238,66,0
38055,McLean,County,5315,1081,3860,317,57,0
38057,Mercer,County,4682,621,3759,236,66,0
38059,Morton,County,15832,3080,11336,1153,263,0
38061,Mountrai,County,4106,1220,2582,250,54,0
38063,Nelson,County,1717,536,1025,134,22,0
38065,Oliver,County,1017,119,830,57,11,0
38067,Pembina,County,3153,681,2208,209,55,0
38069,Pierce,County,2071,431,1437,156,47,0
38071,Ramsey,County,5305,1505,3217,497,86,0
38073,Ransom,County,2359,838,1210,274,37,0
38075,Renville,County,1293,201,993,80,19,0
38077,Richland,County,7592,2064,4767,638,123,0
38079,Rolette,County,3755,2099,1217,356,83,0
38081,Sargent,County,1997,694,1088,198,17,0
38083,Sheridan,County,787,95,650,36,6,0
38085,Sioux,County,1232,758,260,162,52,0
38087,Slope,County,430,43,362,24,1,0
38089,Stark,County,12322,1753,9755,656,158,0
38091,Steele,County,999,361,538,88,12,0
38093,Stutsman,County,10155,2498,6718,751,188,0
38095,Towner,County,1157,305,733,100,19,0
38097,Traill,County,3933,1241,2265,365,62,0
38099,Walsh,County,4636,1167,2995,386,88,0
38101,Ward,County,27412,5806,18636,2474,496,0
38103,Wells,County,2383,419,1796,140,28,0
38105,Williams,County,12807,1735,10069,784,219,0
39001,Adams,County,11412,2326,8659,372,55,0
39003,Allen,County,46234,13294,30487,2112,341,0
39005,Ashland,County,24737,5740,17493,1357,147,0
39007,Ashtabul,County,41180,15577,23318,1970,315,0
39009,Athens,County,29709,16370,11354,1719,266,0
39011,Auglaize,County,23794,3980,18658,987,169,0
39013,Belmont,County,31331,8785,21108,1227,211,0
39015,Brown,County,19682,4353,14573,679,77,0
39017,Butler,County,174994,58642,106976,8213,1163,0
39019,Carroll,County,13148,3154,9254,666,74,0
39021,Champaig,County,18243,4594,12631,879,139,0
39023,Clark,County,61893,23328,35205,2889,471,0
39025,Clermont,County,99972,26715,67518,4880,859,0
39027,Clinton,County,18766,4066,13838,770,92,0
39029,Columbia,County,46492,12432,31676,2092,292,0
39031,Coshocto,County,15659,4013,10785,750,111,0
39033,Crawford,County,19329,4625,13611,1001,92,0
39035,Cuyahoga,County,608879,398276,184212,21318,5073,0
39037,Darke,County,25601,4470,20012,1001,118,0
39039,Defiance,County,18349,5368,11688,1136,157,0
39041,Delaware,County,105639,40872,57568,5377,1822,0
39043,Erie,County,37862,16057,19648,1871,286,0
39045,Fairfiel,County,73554,24881,44314,3708,651,0
39047,Fayette,County,11232,2739,7995,427,71,0
39049,Franklin,County,587524,351198,199331,30170,6825,0
39051,Fulton,County,21353,6069,13709,1447,128,0
39053,Gallia,County,13004,2628,9822,481,73,0
39055,Geauga,County,50662,17569,30227,2144,722,0
39057,Greene,County,82937,28943,48540,4375,1079,0
39059,Guernsey,County,16647,4359,11445,753,90,0
39061,Hamilton,County,409109,215719,173665,19702,23,0
39063,Hancock,County,36234,9609,24183,2225,217,0
39065,Hardin,County,12354,2920,8717,654,63,0
39067,Harrison,County,7105,1688,5098,292,27,0
39069,Henry,County,14053,3756,9301,873,123,0
39071,Highland,County,18588,3773,14020,708,87,0
39073,Hocking,County,12929,3775,8497,565,92,0
39075,Holmes,County,11106,1788,8720,546,52,0
39077,Huron,County,25002,7192,16226,1416,168,0
39079,Jackson,County,13776,3226,9949,518,83,0
39081,Jefferso,County,32411,9675,21117,1407,212,0
39083,Knox,County,28927,8171,19131,1380,245,0
39085,Lake,County,117190,46397,64255,5592,946,0
39087,Lawrence,County,26789,6974,18689,942,184,0
39089,Licking,County,83624,27376,51241,4129,878,0
39091,Logan,County,21712,4647,15957,966,142,0
39093,Lorain,County,140562,66949,66818,6793,2,0
39095,Lucas,County,198830,110833,75698,11020,1279,0
39097,Madison,County,17421,4779,11631,876,135,0
39099,Mahoning,County,115971,57381,53616,4074,900,0
39101,Marion,County,26478,7928,16961,1433,156,0
39103,Medina,County,92163,32182,54810,4370,801,0
39105,Meigs,County,10041,2260,7309,416,56,0
39107,Mercer,County,21816,3384,17506,836,90,0
39109,Miami,County,53094,13120,37079,2532,363,0
39111,Monroe,County,6853,1662,4868,265,58,0
39113,Montgome,County,259876,122016,123909,12353,1598,0
39115,Morgan,County,6477,1736,4431,276,34,0
39117,Morrow,County,16688,3761,11948,831,148,0
39119,Muskingu,County,37245,11123,24056,1811,255,0
39121,Noble,County,6039,1221,4549,242,27,0
39123,Ottawa,County,22385,8285,12653,1279,168,0
39125,Paulding,County,9095,2093,6500,454,48,0
39127,Perry,County,15101,4138,10228,628,107,0
39129,Pickaway,County,24912,6529,17076,1140,167,0
39131,Pike,County,11951,3539,7902,436,74,0
39133,Portage,County,76762,32397,39971,3767,627,0
39135,Preble,County,20681,4325,15446,794,116,0
39137,Putnam,County,18857,2922,14961,881,93,0
39139,Richland,County,55424,16085,36590,2538,211,0
39141,Ross,County,30565,10356,18652,1369,188,0
39143,Sandusky,County,28285,9929,16316,1799,241,0
39145,Scioto,County,31003,9132,20550,1102,219,0
39147,Seneca,County,24183,7404,14825,1758,196,0
39149,Shelby,County,23829,4243,18590,906,90,0
39151,Stark,County,176165,68146,98388,8699,932,0
39153,Summit,County,260346,134256,112026,11688,2376,0
39155,Trumbull,County,96676,43014,49024,3990,648,0
39157,Tuscaraw,County,41606,12188,26918,2182,318,0
39159,Union,County,27695,7718,18096,1611,270,0
39161,Van Wert,County,13770,2697,10469,604,0,0
39163,Vinton,County,5540,1351,3883,268,38,0
39165,Warren,County,118309,33730,77643,5891,1045,0
39167,Washingt,County,30137,8026,20514,1299,298,0
39169,Wayne,County,50217,15031,32270,2548,368,0
39171,Williams,County,17308,4358,11939,1011,0,0
39173,Wood,County,64826,27318,32498,4524,486,0
39175,Wyandot,County,10638,2515,7468,608,47,0
40001,Adair,County,6513,1382,4787,344,0,0
40003,Alfalfa,County,2258,216,1933,109,0,0
40005,Atoka,County,5018,795,4084,139,0,0
40007,Beaver,County,2243,176,1993,74,0,0
40009,Beckham,County,7552,960,6308,284,0,0
40011,Blaine,County,3793,711,2884,198,0,0
40013,Bryan,County,13818,2804,10478,536,0,0
40015,Caddo,County,9348,2420,6482,446,0,0
40017,Canadian,County,55278,11674,39986,3618,0,0
40019,Carter,County,18534,4002,13752,780,0,0
40021,Cherokee,County,16490,5456,9994,1040,0,0
40023,Choctaw,County,5426,1067,4206,153,0,0
40025,Cimarron,County,1079,71,963,45,0,0
40027,Clevelan,County,109450,38829,62538,8083,0,0
40029,Coal,County,2399,411,1898,90,0,0
40031,Comanche,County,32564,11463,19183,1918,0,0
40033,Cotton,County,2602,424,2054,124,0,0
40035,Craig,County,5785,1252,4283,250,0,0
40037,Creek,County,28830,5841,21575,1414,0,0
40039,Custer,County,10541,2104,7826,611,0,0
40041,Delaware,County,15716,3311,11826,579,0,0
40043,Dewey,County,2248,222,1965,61,0,0
40045,Ellis,County,1827,155,1611,61,0,0
40047,Garfield,County,21710,4397,16009,1304,0,0
40049,Garvin,County,10546,1855,8253,438,0,0
40051,Grady,County,22286,3882,17316,1088,0,0
40053,Grant,County,2201,288,1827,86,0,0
40055,Greer,County,1896,323,1482,91,0,0
40057,Harmon,County,977,225,715,37,0,0
40059,Harper,County,1499,134,1318,47,0,0
40061,Haskell,County,4738,882,3701,155,0,0
40063,Hughes,County,4526,961,3388,177,0,0
40065,Jackson,County,7806,1473,5969,364,0,0
40067,Jefferso,County,2350,365,1910,75,0,0
40069,Johnston,County,4018,786,3093,139,0,0
40071,Kay,County,16803,3738,12172,893,0,0
40073,Kingfish,County,6131,786,5156,189,0,0
40075,Kiowa,County,3493,767,2596,130,0,0
40077,Latimer,County,4056,797,3100,159,0,0
40079,Le Flore,County,17221,3250,13362,609,0,0
40081,Lincoln,County,14025,2430,10854,741,0,0
40083,Logan,County,18979,4248,13633,1098,0,0
40085,Love,County,3789,735,2922,132,0,0
40087,McClain,County,16858,2894,13169,795,0,0
40089,McCurtai,County,10726,1802,8656,268,0,0
40091,McIntosh,County,7963,2123,5505,335,0,0
40093,Major,County,3407,310,2948,149,0,0
40095,Marshall,County,5492,1096,4206,190,0,0
40097,Mayes,County,15717,3423,11555,739,0,0
40099,Murray,County,5528,1087,4175,266,0,0
40101,Muskogee,County,24216,7977,15043,1196,0,0
40103,Noble,County,4878,901,3715,262,0,0
40105,Nowata,County,4237,742,3321,174,0,0
40107,Okfuskee,County,3943,943,2800,200,0,0
40109,Oklahoma,County,273942,112813,141569,19560,0,0
40111,Okmulgee,County,13949,4385,8944,620,0,0
40113,Osage,County,18966,5597,12577,792,0,0
40115,Ottawa,County,10690,2584,7631,475,0,0
40117,Pawnee,County,6364,1344,4729,291,0,0
40119,Payne,County,27760,8788,16651,2321,0,0
40121,Pittsbur,County,17271,3711,12753,807,0,0
40123,Pontotoc,County,14831,3637,10431,763,0,0
40125,Pottawat,County,25452,6015,17848,1589,0,0
40127,Pushmata,County,4483,748,3581,154,0,0
40129,Roger Mi,County,1759,151,1547,61,0,0
40131,Rogers,County,40862,7902,30913,2047,0,0
40133,Seminole,County,8037,2071,5613,353,0,0
40135,Sequoyah,County,14437,3061,10888,488,0,0
40137,Stephens,County,17904,3086,14182,636,0,0
40139,Texas,County,5780,858,4621,301,0,0
40141,Tillman,County,2706,657,1944,105,0,0
40143,Tulsa,County,247054,87847,144258,14949,0,0
40145,Wagoner,County,31300,6723,23005,1572,0,0
40147,Washingt,County,22224,5048,15825,1351,0,0
40149,Washita,County,4631,588,3854,189,0,0
40151,Woods,County,3668,522,2947,199,0,0
40153,Woodward,County,7595,873,6347,375,0,0
41001,Baker,County,8779,1797,6218,547,217,0
41003,Benton,County,48753,29193,13445,4287,1828,0
41005,Clackama,County,214039,102095,88392,15054,8498,0
41007,Clatsop,County,19664,9252,8138,1542,732,0
41009,Columbia,County,26618,10167,13217,2218,1016,0
41011,Coos,County,31313,10448,17865,2166,834,0
41013,Crook,County,12172,2637,8511,675,349,0
41015,Curry,County,12611,4300,7212,771,328,0
41017,Deschute,County,98557,42444,45692,7156,3265,0
41019,Douglas,County,53521,14096,34582,3434,1409,0
41021,Gilliam,County,1019,239,671,86,23,0
41023,Grant,County,4340,739,3210,257,134,0
41025,Harney,County,3974,683,2912,264,115,0
41027,Hood Riv,County,10910,6510,3272,811,317,0
41029,Jackson,County,109327,44447,53870,7369,3641,0
41031,Jefferso,County,9459,2980,5483,675,321,0
41033,Josephin,County,44560,13453,26923,2886,1298,0
41035,Klamath,County,30507,7210,20435,2033,829,0
41037,Lake,County,3930,639,3022,193,76,0
41039,Lane,County,191950,102753,67141,14778,7278,0
41041,Lincoln,County,25256,12501,10039,1878,838,0
41043,Linn,County,58719,17995,33488,4770,2466,0
41045,Malheur,County,10435,2246,7194,604,391,0
41047,Marion,County,136840,57788,63377,9926,5749,0
41049,Morrow,County,4167,1017,2721,290,139,0
41051,Multnoma,County,399103,292561,67954,25831,12757,0
41053,Polk,County,40295,16420,18940,3161,1774,0
41055,Sherman,County,1017,202,732,55,28,0
41057,Tillamoo,County,13803,5768,6538,1093,404,0
41059,Umatilla,County,27597,7673,17059,1946,919,0
41061,Union,County,12968,3249,8431,871,417,0
41063,Wallowa,County,4366,1116,2848,261,141,0
41065,Wasco,County,11964,4781,5833,928,422,0
41067,Washingt,County,269232,153251,83197,21271,11513,0
41069,Wheeler,County,818,155,591,56,16,0
41071,Yamhill,County,48753,19301,23250,4090,2112,0
42001,Adams,County,47990,14219,31423,1847,501,0
42003,Alleghen,County,657189,367617,259480,23017,7075,0
42005,Armstron,County,31864,7178,23484,956,246,0
42007,Beaver,County,84462,32531,48167,2873,891,0
42009,Bedford,County,23675,3645,19552,440,38,0
42011,Berks,County,184085,78437,96626,8212,810,0
42013,Blair,County,55341,13958,39135,1935,313,0
42015,Bradford,County,25986,6369,18141,1252,224,0
42017,Bucks,County,345042,167060,164361,12904,717,0
42019,Butler,County,98051,28586,64431,4061,973,0
42021,Cambria,County,63589,18867,42258,2019,445,0
42023,Cameron,County,2210,531,1589,66,24,0
42025,Carbon,County,28993,8936,18743,1097,217,0
42027,Centre,County,77307,37088,35274,4169,776,0
42029,Chester,County,272998,141682,116114,11004,4198,0
42031,Clarion,County,17660,4273,12576,686,125,0
42033,Clearfie,County,34550,8200,24932,1183,235,0
42035,Clinton,County,15505,4744,10022,644,95,0
42037,Columbia,County,28506,8934,18004,1348,220,0
42039,Crawford,County,37813,10971,24987,1591,264,0
42041,Cumberla,County,123486,47085,69076,5964,1361,0
42043,Dauphin,County,131783,64706,60863,5303,911,0
42045,Delaware,County,299336,177402,110667,9565,1702,0
42047,Elk,County,14547,3853,10025,564,105,0
42049,Erie,County,125129,58112,60069,5498,1450,0
42051,Fayette,County,54099,17946,34590,1280,283,0
42053,Forest,County,2420,626,1684,92,18,0
42055,Franklin,County,70506,17465,49768,2498,775,0
42057,Fulton,County,6822,912,5694,177,39,0
42059,Greene,County,15868,4482,10849,433,104,0
42061,Huntingd,County,19866,4539,14494,673,160,0
42063,Indiana,County,38122,11528,24888,1427,279,0
42065,Jefferso,County,19595,3650,15192,654,99,0
42067,Juniata,County,10545,1821,8273,382,69,0
42069,Lackawan,County,104404,51983,48384,3089,948,0
42071,Lancaste,County,244832,91093,137914,13469,2356,0
42073,Lawrence,County,41076,14009,25428,1316,323,0
42075,Lebanon,County,62503,18953,40525,2367,658,0
42077,Lehigh,County,162733,81324,73690,6306,1413,0
42079,Luzerne,County,135901,52451,78688,3844,918,0
42081,Lycoming,County,51131,13020,35627,1918,566,0
42083,McKean,County,16464,4025,11635,636,168,0
42085,Mercer,County,52839,18733,31544,2032,530,0
42087,Mifflin,County,18721,3877,14094,630,120,0
42089,Monroe,County,70008,33918,33386,2498,206,0
42091,Montgome,County,438652,256082,162731,15874,3965,0
42093,Montour,County,8556,2857,5288,411,0,0
42095,Northamp,County,144569,66275,71736,5706,852,0
42097,Northumb,County,36907,9788,25427,1407,285,0
42099,Perry,County,21371,4632,15616,910,213,0
42101,Philadel,County,709618,584025,108748,14858,1987,0
42103,Pike,County,26303,9268,16061,832,142,0
42105,Potter,County,7864,1302,6251,247,64,0
42107,Schuylki,County,63385,16770,44001,2168,446,0
42109,Snyder,County,16486,4002,11725,636,123,0
42111,Somerset,County,36073,7376,27379,1018,300,0
42113,Sullivan,County,3152,750,2291,96,15,0
42115,Susqueha,County,19043,5123,12891,849,180,0
42117,Tioga,County,18507,3901,13614,810,182,0
42119,Union,County,17696,6180,10622,732,162,0
42121,Venango,County,23530,6309,16021,1018,182,0
42123,Warren,County,18606,5145,12477,812,172,0
42125,Washingt,County,102267,36322,61386,3742,817,0
42127,Wayne,County,24018,7008,16244,766,0,0
42129,Westmore,County,183492,59669,116522,5860,1441,0
42131,Wyoming,County,13262,3811,8837,522,92,0
42133,York,County,208029,68524,128528,9437,1540,0
44001,Bristol,County,25475,14609,8965,1368,533,0
44003,Kent,County,82053,37788,38336,4266,1663,0
44005,Newport,County,41045,22851,15077,2263,854,0
44007,Providen,County,248474,142899,90882,10658,4035,0
44009,Washingt,County,66369,33741,27230,3884,1514,0
44099,Federal,Provis,,,,,,
45001,Abbevill,County,10775,3741,6763,271,0,0
45003,Aiken,County,74851,25455,46025,3371,0,0
45005,Allendal,County,3592,2735,789,68,0,0
45007,Anderson,County,80483,21097,56232,3154,0,0
45009,Bamberg,County,6214,3898,2204,112,0,0
45011,Barnwell,County,9485,4400,4889,196,0,0
45013,Beaufort,County,78524,32138,42922,3464,0,0
45015,Berkeley,County,79517,30705,44587,4225,0,0
45017,Calhoun,County,7549,3573,3787,189,0,0
45019,Charlest,County,176345,89299,75443,11603,0,0
45021,Cherokee,County,21759,6092,15167,500,0,0
45023,Chester,County,14192,6579,7265,348,0,0
45025,Chesterf,County,16581,6858,9312,411,0,0
45027,Clarendo,County,15395,7732,7386,277,0,0
45029,Colleton,County,17251,7627,9091,533,0,0
45031,Darlingt,County,29674,13888,14989,797,0,0
45033,Dillon,County,11698,5834,5637,227,0,0
45035,Dorchest,County,62567,24055,34987,3525,0,0
45037,Edgefiel,County,11644,4491,6842,311,0,0
45039,Fairfiel,County,11267,6945,4027,295,0,0
45041,Florence,County,57931,26710,29573,1648,0,0
45043,Georgeto,County,31657,13310,17389,958,0,0
45045,Greenvil,County,215165,74483,127832,12850,0,0
45047,Greenwoo,County,28763,10711,16961,1091,0,0
45049,Hampton,County,8806,5170,3488,148,0,0
45051,Horry,County,132920,39410,89288,4222,0,0
45053,Jasper,County,11427,5956,5187,284,0,0
45055,Kershaw,County,28995,10330,17542,1123,0,0
45057,Lancaste,County,38938,13812,23719,1407,0,0
45059,Laurens,County,26566,8889,16816,861,0,0
45061,Lee,County,8156,5199,2803,154,0,0
45063,Lexingto,County,122093,35230,80026,6837,0,0
45065,McCormic,County,5216,2479,2652,85,0,0
45067,Marion,County,14276,8569,5444,263,0,0
45069,Marlboro,County,10389,5954,4267,168,0,0
45071,Newberry,County,16807,6217,10017,573,0,0
45073,Oconee,County,33635,7998,24178,1459,0,0
45075,Orangebu,County,38910,26318,11931,661,0,0
45077,Pickens,County,49049,10354,36236,2459,0,0
45079,Richland,County,168722,108000,52469,8253,0,0
45081,Saluda,County,8564,2813,5526,225,0,0
45083,Spartanb,County,121090,39997,76277,4816,0,0
45085,Sumter,County,44086,24047,18745,1294,0,0
45087,Union,County,12092,4729,7061,302,0,0
45089,Williams,County,15054,9953,4864,237,0,0
45091,York,County,114357,41593,66754,6010,0,0
46003,Aurora,County,1407,340,974,93,0,0
46005,Beadle,County,6772,1912,4455,405,0,0
46007,Bennett,County,1149,412,666,71,0,0
46009,Bon Homm,County,2974,704,2105,165,0,0
46011,Brooking,County,12680,4879,6748,1053,0,0
46013,Brown,County,16114,5452,9613,1049,0,0
46015,Brule,County,2288,571,1565,152,0,0
46017,Buffalo,County,490,296,171,23,0,0
46019,Butte,County,4351,696,3357,298,0,0
46021,Campbell,County,831,105,704,22,0,0
46023,Charles,County,3433,935,2382,116,0,0
46025,Clark,County,1657,398,1139,120,0,0
46027,Clay,County,5069,2608,2109,352,0,0
46029,Codingto,County,11669,3174,7764,731,0,0
46031,Corson,County,1175,535,588,52,0,0
46033,Custer,County,4721,1121,3293,307,0,0
46035,Davison,County,7952,2355,5157,440,0,0
46037,Day,County,2747,974,1627,146,0,0
46039,Deuel,County,2080,570,1366,144,0,0
46041,Dewey,County,1708,888,723,97,0,0
46043,Douglas,County,1605,214,1338,53,0,0
46045,Edmunds,County,1918,380,1433,105,0,0
46047,Fall Riv,County,3563,821,2511,231,0,0
46049,Faulk,County,1118,204,858,56,0,0
46051,Grant,County,3564,971,2382,211,0,0
46053,Gregory,County,2091,391,1600,100,0,0
46055,Haakon,County,1044,77,936,31,0,0
46057,Hamlin,County,2762,555,2051,156,0,0
46059,Hand,County,1818,334,1391,93,0,0
46061,Hanson,County,2006,424,1497,85,0,0
46063,Harding,County,770,38,695,37,0,0
46065,Hughes,County,8175,2450,5174,551,0,0
46067,Hutchins,County,3365,692,2517,156,0,0
46069,Hyde,County,690,125,543,22,0,0
46071,Jackson,County,1095,323,722,50,0,0
46073,Jerauld,County,967,264,648,55,0,0
46075,Jones,County,558,69,450,39,0,0
46077,Kingsbur,County,2551,703,1680,168,0,0
46079,Lake,County,6786,2314,4038,434,0,0
46081,Lawrence,County,11842,3356,7411,1075,0,0
46083,Lincoln,County,25231,8076,15499,1656,0,0
46085,Lyman,County,1421,369,977,75,0,0
46087,McCook,County,2587,623,1794,170,0,0
46089,McPherso,County,1137,192,892,53,0,0
46091,Marshall,County,1947,754,1056,137,0,0
46093,Meade,County,11621,2223,8441,957,0,0
46095,Mellette,County,683,238,402,43,0,0
46097,Miner,County,1064,281,706,77,0,0
46099,Minnehah,County,78281,30618,42053,5610,0,0
46101,Moody,County,2933,1043,1731,159,0,0
46102,Oglala L,County,2905,2510,241,154,0,0
46103,Penningt,County,47743,14074,29804,3865,0,0
46105,Perkins,County,1606,188,1333,85,0,0
46107,Potter,County,1337,215,1071,51,0,0
46109,Roberts,County,3889,1540,2144,205,0,0
46111,Sanborn,County,1123,241,819,63,0,0
46113,Shannon,County,,,,,,
46115,Spink,County,2951,919,1854,178,0,0
46117,Stanley,County,1567,329,1148,90,0,0
46119,Sully,County,861,137,679,45,0,0
46121,Todd,County,2125,1505,487,133,0,0
46123,Tripp,County,2630,462,2069,99,0,0
46125,Turner,County,4150,961,2937,252,0,0
46127,Union,County,7897,2227,5290,380,0,0
46129,Walworth,County,2477,457,1896,124,0,0
46131,Washabau,County,,,,,,
46135,Yankton,County,9623,3301,5659,663,0,0
46137,Ziebach,County,767,353,368,46,0,0
47001,Anderson,County,29881,9013,19212,1656,0,0
47003,Bedford,County,15355,3395,11486,474,0,0
47005,Benton,County,6328,1474,4716,138,0,0
47007,Bledsoe,County,4664,897,3622,145,0,0
47009,Blount,County,52208,12100,37443,2663,2,0
47011,Bradley,County,38666,7070,29768,1827,1,0
47013,Campbell,County,12532,2248,9870,414,0,0
47015,Cannon,County,5314,1127,4007,180,0,0
47017,Carroll,County,10384,2327,7756,301,0,0
47019,Carter,County,21084,3453,16898,733,0,0
47021,Cheatham,County,15924,3878,11297,749,0,0
47023,Chester,County,6507,1243,5081,183,0,0
47025,Claiborn,County,10740,1832,8602,306,0,0
47027,Clay,County,2920,707,2141,72,0,0
47029,Cocke,County,12126,1981,9791,354,0,0
47031,Coffee,County,19971,4743,14417,811,0,0
47033,Crockett,County,5397,1303,3982,112,0,0
47035,Cumberla,County,26360,5202,20413,745,0,0
47037,Davidson,County,249068,148864,84550,15650,4,0
47039,Decatur,County,4592,894,3588,110,0,0
47041,DeKalb,County,6955,1569,5171,215,0,0
47043,Dickson,County,18699,4722,13233,744,0,0
47045,Dyer,County,13336,2816,10180,340,0,0
47047,Fayette,County,19394,5874,13055,465,0,0
47049,Fentress,County,7333,1100,6038,194,1,0
47051,Franklin,County,16404,4374,11532,498,0,0
47053,Gibson,County,19547,5258,13786,502,1,0
47055,Giles,County,11137,2917,7970,250,0,0
47057,Grainger,County,8008,1154,6626,228,0,0
47059,Greene,County,23583,4216,18562,804,1,0
47061,Grundy,County,4763,999,3636,128,0,0
47063,Hamblen,County,20692,4075,15857,760,0,0
47065,Hamilton,County,142408,55316,78733,8354,5,0
47067,Hancock,County,2231,322,1843,66,0,0
47069,Hardeman,County,9273,4185,4919,169,0,0
47071,Hardin,County,9949,1622,8012,315,0,0
47073,Hawkins,County,20774,3507,16648,619,0,0
47075,Haywood,County,6834,3711,3013,110,0,0
47077,Henderso,County,10217,1800,8138,279,0,0
47079,Henry,County,12945,3063,9508,374,0,0
47081,Hickman,County,7813,1824,5695,294,0,0
47083,Houston,County,3168,866,2182,120,0,0
47085,Humphrey,County,7153,1967,4930,256,0,0
47087,Jackson,County,4466,1129,3236,101,0,0
47089,Jefferso,County,19072,3494,14776,802,0,0
47091,Johnson,County,6579,988,5410,181,0,0
47093,Knox,County,180697,62878,105767,12049,3,0
47095,Lake,County,1970,577,1357,36,0,0
47097,Lauderda,County,8087,3056,4884,147,0,0
47099,Lawrence,County,15666,2821,12420,425,0,0
