fips,name,type,totalvote2012,democrat2012,republican2012,others2012,write_ins2012,none_of_these_candidates2012
31039,Cuming,County,3976,1031,2876,69,0,0
31041,Custer,County,5498,1083,4296,119,0,0
31043,Dakota,County,6136,2922,3094,120,0,0
31045,Dawes,County,3728,1132,2478,118,0,0
31047,Dawson,County,7859,2199,5460,200,0,0
31049,Deuel,County,1017,215,763,39,0,0
31051,Dixon,County,2686,870,1745,71,0,0
31053,Dodge,County,14950,5673,8995,282,0,0
31055,Douglas,County,223927,106456,113220,4251,0,0
31057,Dundy,County,985,176,792,17,0,0
31059,Fillmore,County,2879,807,2007,65,0,0
31061,Franklin,County,1536,384,1112,40,0,0
31063,Frontier,County,1305,271,1007,27,0,0
31065,Furnas,County,2240,423,1782,35,0,0
31067,Gage,County,9661,3903,5513,245,0,0
31069,Garden,County,1091,242,829,20,0,0
31071,Garfield,County,940,149,769,22,0,0
31073,Gosper,County,978,230,734,14,0,0
31075,Grant,County,363,30,322,11,0,0
31077,Greeley,County,1185,340,820,25,0,0
31079,Hall,County,20229,7161,12646,422,0,0
31081,Hamilton,County,4871,1146,3600,125,0,0
31083,Harlan,County,1778,354,1395,29,0,0
31085,Hayes,County,539,51,476,12,0,0
31087,Hitchcoc,County,1495,274,1178,43,0,0
31089,Holt,County,4939,882,3922,135,0,0
31091,Hooker,County,395,59,330,6,0,0
31093,Howard,County,2870,914,1890,66,0,0
31095,Jefferso,County,3446,1195,2166,85,0,0
31097,Johnson,County,2063,790,1225,48,0,0
31099,Kearney,County,3180,773,2349,58,0,0
31101,Keith,County,4058,928,3044,86,0,0
31103,Keya Pah,County,484,80,393,11,0,0
31105,Kimball,County,1687,395,1235,57,0,0
31107,Knox,County,4036,1059,2885,92,0,0
31109,Lancaste,County,127355,62015,62434,2906,0,0
31111,Lincoln,County,15655,4450,10728,477,0,0
31113,Logan,County,431,68,356,7,0,0
31115,Loup,County,358,62,290,6,0,0
31117,McPherso,County,291,41,237,13,0,0
31119,Madison,County,13885,3485,10062,338,0,0
31121,Merrick,County,3489,925,2490,74,0,0
31123,Morrill,County,2190,455,1681,54,0,0
31125,Nance,County,1621,481,1106,34,0,0
31127,Nemaha,County,3214,1128,2012,74,0,0
31129,Nuckolls,County,2191,568,1574,49,0,0
31131,Otoe,County,6982,2561,4258,163,0,0
31133,Pawnee,County,1341,400,899,42,0,0
31135,Perkins,County,1394,238,1135,21,0,0
31137,Phelps,County,4380,880,3400,100,0,0
31139,Pierce,County,3431,637,2707,87,0,0
31141,Platte,County,13473,3148,10061,264,0,0
31143,Polk,County,2457,528,1890,39,0,0
31145,Red Will,County,4936,952,3891,93,0,0
31147,Richards,County,3739,1191,2443,105,0,0
31149,Rock,County,789,103,672,14,0,0
31151,Saline,County,4958,2289,2557,112,0,0
31153,Sarpy,County,71490,26671,43213,1606,0,0
31155,Saunders,County,10312,3307,6770,235,0,0
31157,Scotts B,County,14287,4327,9648,312,0,0
31159,Seward,County,7573,2386,5003,184,0,0
31161,Sheridan,County,2472,390,2021,61,0,0
31163,Sherman,County,1530,552,927,51,0,0
31165,Sioux,County,739,101,624,14,0,0
31167,Stanton,County,2644,614,1949,81,0,0
31169,Thayer,County,2659,728,1874,57,0,0
31171,Thomas,County,408,42,360,6,0,0
31173,Thurston,County,2215,1247,939,29,0,0
31175,Valley,County,2195,498,1657,40,0,0
31177,Washingt,County,10246,3132,6899,215,0,0
31179,Wayne,County,3682,1074,2493,115,0,0
31181,Webster,County,1742,442,1258,42,0,0
31183,Wheeler,County,448,93,345,10,0,0
31185,York,County,6355,1373,4874,108,0,0
32001,Churchil,County,10265,2961,7061,243,0,0
32003,Clark,County,691190,389936,289053,12201,0,0
32005,Douglas,County,26075,9297,16276,502,0,0
32007,Elko,County,15986,3511,12014,461,0,0
32009,Esmerald,County,435,92,317,26,0,0
32011,Eureka,County,808,107,663,38,0,0
32013,Humboldt,County,5744,1737,3810,197,0,0
32015,Lander,County,2165,534,1580,51,0,0
32017,Lincoln,County,2152,400,1691,61,0,0
32019,Lyon,County,21465,7380,13520,565,0,0
32021,Mineral,County,2035,863,1080,92,0,0
32023,Nye,County,17522,6320,10566,636,0,0
32027,Pershing,County,1884,632,1167,85,0,0
32029,Storey,County,2314,920,1321,73,0,0
32031,Washoe,County,187855,95409,88453,3993,0,0
32033,White Pi,County,3704,983,2601,120,0,0
32510,Carson C,City,23319,10291,12394,634,0,0
33001,Belknap,County,33887,15890,17571,426,0,0
33003,Carroll,County,28602,13977,14207,418,0,0
33005,Cheshire,County,41360,25380,15156,824,0,0
33007,Coos,County,15699,9095,6342,262,0,0
33009,Grafton,County,49014,29826,18208,980,0,0
33011,Hillsbor,County,205667,102303,99991,3373,0,0
33013,Merrimac,County,80514,44756,34524,1234,0,0
33015,Rockingh,County,170423,80142,87921,2360,0,0
33017,Straffor,County,63969,36026,26729,1214,0,0
33019,Sullivan,County,21837,12166,9269,402,0,0
34001,Atlantic,County,113179,65600,46522,963,94,0
34003,Bergen,County,385407,212754,169070,3390,193,0
34005,Burlingt,County,215936,126377,87401,2090,68,0
34007,Camden,County,225428,153682,69476,2169,101,0
34009,Cape May,County,47931,21657,25781,479,14,0
34011,Cumberla,County,55292,34055,20658,517,62,0
34013,Essex,County,303795,237035,64767,1907,86,0
34015,Gloucest,County,135186,74013,59456,1691,26,0
34017,Hudson,County,197504,153108,42369,1882,145,0
34019,Hunterdo,County,66494,26876,38687,888,43,0
34021,Mercer,County,153511,104377,47355,1703,76,0
34023,Middlese,County,301315,190555,107310,3305,145,0
34025,Monmouth,County,285081,133820,148000,3136,125,0
34027,Morris,County,228154,100563,125279,2236,76,0
34029,Ocean,County,251276,102300,146475,2407,94,0
34031,Passaic,County,181988,115926,64523,1471,68,0
34033,Salem,County,29501,14719,14334,423,25,0
34035,Somerset,County,142922,74592,66603,1653,74,0
34037,Sussex,County,67933,26104,40625,1141,63,0
34039,Union,County,209831,139752,68314,1686,79,0
34041,Warren,County,45270,18745,25744,712,69,0
35001,Bernalil,County,270969,150739,106408,13472,350,0
35003,Catron,County,2123,560,1494,60,9,0
35005,Chaves,County,20292,6604,13088,580,20,0
35006,Cibola,County,8243,4961,2998,279,5,0
35007,Colfax,County,5764,2828,2699,229,8,0
35009,Curry,County,13625,4022,9251,334,18,0
35011,De Baca,County,902,287,586,29,0,0
35013,Dona Ana,County,66423,37139,27322,1824,138,0
35015,Eddy,County,19269,6142,12583,517,27,0
35017,Grant,County,12902,7090,5358,433,21,0
35019,Guadalup,County,2135,1488,557,88,2,0
35021,Harding,County,601,260,327,14,0,0
35023,Hidalgo,County,1935,995,899,36,5,0
35025,Lea,County,17015,4080,12548,365,22,0
35027,Lincoln,County,9242,2942,5961,330,9,0
35028,Los Alam,County,10654,5191,4796,652,15,0
35029,Luna,County,7500,3583,3670,232,15,0
35031,McKinley,County,21929,15841,5546,508,34,0
35033,Mora,County,2611,1955,595,56,5,0
35035,Otero,County,20012,6829,12451,697,35,0
35037,Quay,County,3707,1383,2202,109,13,0
35039,Rio Arri,County,15343,11465,3397,461,20,0
35041,Roosevel,County,5969,1727,4043,188,11,0
35043,Sandoval,County,54078,27236,24387,2393,62,0
35045,San Juan,County,46237,15855,28849,1443,90,0
35047,San Migu,County,11509,8850,2303,340,16,0
35049,Santa Fe,County,69245,50872,15500,2774,99,0
35051,Sierra,County,5102,1964,2928,206,4,0
35053,Socorro,County,7193,4058,2722,391,22,0
35055,Taos,County,15339,11978,2730,600,31,0
35057,Torrance,County,6402,2428,3529,428,17,0
35059,Union,County,1759,472,1236,44,7,0
35061,Valencia,County,27728,13511,12825,1348,44,0
36001,Albany,County,135767,87556,45064,3147,0,0
36003,Allegany,County,16953,6139,10390,424,0,0
36005,Bronx,County,370938,339211,29967,1754,6,0
36007,Broome,County,81565,41970,37641,1954,0,0
36009,Cattarau,County,29767,12649,16569,548,1,0
36011,Cayuga,County,31161,17007,13454,698,2,0
36013,Chautauq,County,52852,23812,27971,1069,0,0
36015,Chemung,County,35010,16797,17612,601,0,0
36017,Chenango,County,19314,9116,9713,485,0,0
36019,Clinton,County,30656,18961,11115,580,0,0
36021,Columbia,County,29129,16221,12225,683,0,0
36023,Cortland,County,19624,10482,8695,447,0,0
36025,Delaware,County,18638,8304,9938,396,0,0
36027,Dutchess,County,123705,65312,56025,2361,7,0
36029,Erie,County,414195,237356,169675,7148,16,0
36031,Essex,County,16717,9784,6647,286,0,0
36033,Franklin,County,15934,9894,5740,298,2,0
36035,Fulton,County,19799,8607,10814,378,0,0
36037,Genesee,County,24746,9601,14607,538,0,0
36039,Greene,County,20668,9030,11174,464,0,0
36041,Hamilton,County,3113,1128,1932,53,0,0
36043,Herkimer,County,25040,11273,13282,485,0,0
36045,Jefferso,County,35708,17099,18122,487,0,0
36047,Kings,County,736982,604443,124551,7935,53,0
36049,Lewis,County,10522,4724,5651,147,0,0
36051,Livingst,County,26770,11705,14448,614,3,0
36053,Madison,County,28094,13871,13622,601,0,0
36055,Monroe,County,333813,193501,133362,6949,1,0
36057,Montgome,County,18186,8493,9334,358,1,0
36059,Nassau,County,568151,302695,259308,6148,0,0
36061,New York,County,600291,502674,89559,7985,73,0
36063,Niagara,County,89013,43986,43240,1787,0,0
36065,Oneida,County,86700,40468,44530,1696,6,0
36067,Onondaga,County,204717,122254,78831,3632,0,0
36069,Ontario,County,47853,23087,23820,944,2,0
36071,Orange,County,140628,73315,65367,1945,1,0
36073,Orleans,County,14706,5787,8594,325,0,0
36075,Oswego,County,44591,23515,19980,1096,0,0
36077,Otsego,County,24139,12117,11461,561,0,0
36079,Putnam,County,44345,19512,24083,750,0,0
36081,Queens,County,595245,470732,118589,5912,12,0
36083,Renssela,County,68061,37408,29113,1536,4,0
36085,Richmond,County,154180,78181,74223,1769,7,0
36087,Rockland,County,124645,65793,57428,1417,7,0
36089,St. Lawr,County,37191,21353,15138,700,0,0
36091,Saratoga,County,105510,52957,50382,2169,2,0
36093,Schenect,County,64933,36844,26568,1521,0,0
36095,Schohari,County,13207,5427,7467,313,0,0
36097,Schuyler,County,8146,3674,4281,191,0,0
36099,Seneca,County,13266,7094,5889,283,0,0
36101,Steuben,County,38531,15787,21954,790,0,0
36103,Suffolk,County,594266,304079,282131,8056,0,0
36105,Sullivan,County,28415,15268,12705,442,0,0
36107,Tioga,County,21589,8930,12117,542,0,0
36109,Tompkins,County,39781,27244,11107,1409,21,0
36111,Ulster,County,79626,47752,29759,2115,0,0
36113,Warren,County,29578,14806,14119,653,0,0
36115,Washingt,County,23095,11523,11085,487,0,0
36117,Wayne,County,37547,16635,20060,852,0,0
36119,Westches,County,388447,240785,143122,4540,0,0
36121,Wyoming,County,16335,5661,10348,326,0,0
36123,Yates,County,9442,4488,4798,156,0,0
37001,Alamance,County,67776,28875,38170,731,0,0
37003,Alexande,County,17196,4611,12253,332,0,0
37005,Alleghan,County,5067,1583,3390,94,0,0
37007,Anson,County,11256,7019,4166,71,0,0
37009,Ashe,County,12610,4116,8242,252,0,0
37011,Avery,County,7759,1882,5766,111,0,0
37013,Beaufort,County,23620,9435,13977,208,0,0
37015,Bertie,County,10123,6695,3387,41,0,0
37017,Bladen,County,15957,8062,7748,147,0,0
37019,Brunswic,County,57362,22038,34743,581,0,0
37021,Buncombe,County,127696,70625,54701,2370,0,0
37023,Burke,County,36544,13701,22267,576,0,0
37025,Cabarrus,County,83566,32849,49557,1160,0,0
37027,Caldwell,County,34732,10898,23229,605,0,0
37029,Camden,County,4704,1508,3109,87,0,0
37031,Carteret,County,35517,10301,24775,441,0,0
37033,Caswell,County,11039,5348,5594,97,0,0
37035,Catawba,County,69601,24069,44538,994,0,0
37037,Chatham,County,35434,18361,16665,408,0,0
37039,Cherokee,County,12867,3378,9278,211,0,0
37041,Chowan,County,7505,3556,3891,58,0,0
37043,Clay,County,5642,1579,3973,90,0,0
37045,Clevelan,County,43340,17062,25793,485,0,0
37047,Columbus,County,24243,11050,12941,252,0,0
37049,Craven,County,46170,18763,26928,479,0,0
37051,Cumberla,County,127641,75792,50666,1183,0,0
37053,Currituc,County,11304,3562,7496,246,0,0
37055,Dare,County,17974,7393,10248,333,0,0
37057,Davidson,County,70935,20624,49383,928,0,0
37059,Davie,County,20670,5735,14687,248,0,0
37061,Duplin,County,20592,9033,11416,143,0,0
37063,Durham,County,146735,111224,33769,1742,0,0
37065,Edgecomb,County,26972,18310,8546,116,0,0
37067,Forsyth,County,174069,92323,79768,1978,0,0
37069,Franklin,County,28389,13436,14603,350,0,0
37071,Gaston,County,90483,33171,56138,1174,0,0
37073,Gates,County,5396,2786,2564,46,0,0
37075,Graham,County,3947,1119,2750,78,0,0
37077,Granvill,County,26275,13598,12405,272,0,0
37079,Greene,County,8236,3778,4411,47,0,0
37081,Guilford,County,253852,146365,104789,2698,0,0
37083,Halifax,County,26079,17176,8763,140,0,0
37085,Harnett,County,43415,17331,25565,519,0,0
37087,Haywood,County,27974,11833,15633,508,0,0
37089,Henderso,County,52392,18642,32994,756,0,0
37091,Hertford,County,10918,7843,3007,68,0,0
37093,Hoke,County,17089,10076,6819,194,0,0
37095,Hyde,County,2383,1163,1193,27,0,0
37097,Iredell,County,76365,26076,49299,990,0,0
37099,Jackson,County,16701,8095,8254,352,0,0
37101,Johnston,County,76691,27290,48427,974,0,0
37103,Jones,County,5230,2352,2837,41,0,0
37105,Lee,County,24239,10801,13158,280,0,0
37107,Lenoir,County,28086,13948,13980,158,0,0
37109,Lincoln,County,36775,11024,25267,484,0,0
37111,McDowell,County,18099,6031,11775,293,0,0
37113,Macon,County,16861,5712,10835,314,0,0
37115,Madison,County,10113,4484,5404,225,0,0
37117,Martin,County,12652,6583,5995,74,0,0
37119,Mecklenb,County,448900,272262,171668,4970,0,0
37121,Mitchell,County,7765,1838,5806,121,0,0
37123,Montgome,County,11231,4706,6404,121,0,0
37125,Moore,County,46415,16505,29495,415,0,0
37127,Nash,County,48492,24313,23842,337,0,0
37129,New Hano,County,103628,48668,53385,1575,0,0
37131,Northamp,County,10756,7232,3483,41,0,0
37133,Onslow,County,51435,18490,32243,702,0,0
37135,Orange,County,76757,53901,21539,1317,0,0
37137,Pamlico,County,6762,2647,4051,64,0,0
37139,Pasquota,County,18107,10282,7633,192,0,0
37141,Pender,County,24527,9632,14617,278,0,0
37143,Perquima,County,6652,2759,3822,71,0,0
37145,Person,County,19106,8418,10496,192,0,0
37147,Pitt,County,78856,41843,36214,799,0,0
37149,Polk,County,10389,4013,6236,140,0,0
37151,Randolph,County,60715,14773,45160,782,0,0
37153,Richmond,County,19417,9904,9332,181,0,0
37155,Robeson,County,42946,24988,17510,448,0,0
37157,Rockingh,County,42020,16351,25227,442,0,0
37159,Rowan,County,62312,22650,38775,887,0,0
37161,Rutherfo,County,28702,9374,18954,374,0,0
37163,Sampson,County,26174,11566,14422,186,0,0
37165,Scotland,County,14156,8215,5831,110,0,0
37167,Stanly,County,28717,8431,19904,382,0,0
37169,Stokes,County,21619,6018,15237,364,0,0
37171,Surry,County,29470,9112,19923,435,0,0
37173,Swain,County,5728,2618,2976,134,0,0
37175,Transylv,County,16763,6826,9634,303,0,0
37177,Tyrrell,County,1783,837,930,16,0,0
37179,Union,County,94728,32473,61107,1148,0,0
37181,Vance,County,20854,13323,7429,102,0,0
37183,Wake,County,486427,267262,211596,7569,0,0
37185,Warren,County,10162,6978,3140,44,0,0
37187,Washingt,County,6499,3833,2622,44,0,0
37189,Watauga,County,27674,13002,13861,811,0,0
37191,Wayne,County,51352,23314,27641,397,0,0
37193,Wilkes,County,29145,8148,20515,482,0,0
37195,Wilson,County,39109,20875,17954,280,0,0
37197,Yadkin,County,16813,3957,12578,278,0,0
37199,Yancey,County,9451,3981,5278,192,0,0
38001,Adams,County,1286,328,918,40,0,0
38003,Barnes,County,5522,2394,2964,164,0,0
38005,Benson,County,2157,1235,868,54,0,0
38007,Billings,County,578,89,472,17,0,0
38009,Bottinea,County,3555,1183,2280,92,0,0
38011,Bowman,County,1737,414,1280,43,0,0
38013,Burke,County,1023,230,769,24,0,0
38015,Burleigh,County,43387,14122,27951,1314,0,0
38017,Cass,County,73855,34712,36855,2288,0,0
38019,Cavalier,County,2069,818,1195,56,0,0
38021,Dickey,County,2535,853,1610,72,0,0
38023,Divide,County,1162,385,733,44,0,0
38025,Dunn,County,2034,508,1506,20,0,0
38027,Eddy,County,1157,486,634,37,0,0
38029,Emmons,County,1884,383,1435,66,0,0
38031,Foster,County,1682,607,1030,45,0,0
38033,Golden V,County,928,162,742,24,0,0
38035,Grand Fo,County,30029,14032,15060,937,0,0
38037,Grant,County,1413,334,1025,54,0,0
38039,Griggs,County,1343,536,771,36,0,0
38041,Hettinge,County,1362,313,1000,49,0,0
38043,Kidder,County,1328,393,870,65,0,0
38045,LaMoure,County,2194,740,1377,77,0,0
38047,Logan,County,1073,232,810,31,0,0
38049,McHenry,County,2712,943,1678,91,0,0
38051,McIntosh,County,1530,459,1035,36,0,0
38053,McKenzie,County,3451,927,2458,66,0,0
38055,McLean,County,4938,1670,3141,127,0,0
38057,Mercer,County,4455,1166,3152,137,0,0
38059,Morton,County,13613,4469,8680,464,0,0
38061,Mountrai,County,3457,1403,1962,92,0,0
38063,Nelson,County,1678,767,865,46,0,0
38065,Oliver,County,1013,281,693,39,0,0
38067,Pembina,County,3255,1253,1899,103,0,0
38069,Pierce,County,2178,660,1465,53,0,0
38071,Ramsey,County,4999,2164,2665,170,0,0
38073,Ransom,County,2425,1343,1009,73,0,0
38075,Renville,County,1278,398,851,29,0,0
38077,Richland,County,7613,3198,4229,186,0,0
38079,Rolette,County,4552,3353,1092,107,0,0
38081,Sargent,County,2007,1075,879,53,0,0
38083,Sheridan,County,822,163,642,17,0,0
38085,Sioux,County,1144,900,225,19,0,0
38087,Slope,County,437,83,341,13,0,0
38089,Stark,County,11633,2812,8521,300,0,0
38091,Steele,County,1042,518,498,26,0,0
38093,Stutsman,County,9558,3585,5685,288,0,0
38095,Towner,County,1182,516,623,43,0,0
38097,Traill,County,3921,1811,1996,114,0,0
38099,Walsh,County,4791,1985,2656,150,0,0
38101,Ward,County,25463,8441,16230,792,0,0
38103,Wells,County,2379,673,1654,52,0,0
38105,Williams,County,9808,2322,7184,302,0,0
39001,Adams,County,11089,3976,6865,248,0,0
39003,Allen,County,48236,17914,29502,820,0,0
39005,Ashland,County,24330,8281,15519,530,0,0
39007,Ashtabul,County,43063,23803,18298,962,0,0
39009,Athens,County,27638,18307,8543,788,0,0
39011,Auglaize,County,23405,5831,17169,405,0,0
39013,Belmont,County,31564,14156,16758,650,0,0
39015,Brown,County,19392,7107,11916,369,0,0
39017,Butler,County,170191,62388,105176,2627,0,0
39019,Carroll,County,13262,5543,7315,404,0,0
39021,Champaig,County,18421,7044,11045,332,0,0
39023,Clark,County,64147,31297,31820,1030,0,0
39025,Clermont,County,96271,30458,64208,1605,0,0
39027,Clinton,County,18143,5791,12009,343,0,0
39029,Columbia,County,46051,19821,25251,979,0,0
39031,Coshocto,County,15739,6940,8390,409,0,0
39033,Crawford,County,19803,7507,11852,444,0,0
39035,Cuyahoga,County,644331,447273,190660,6398,0,0
39037,Darke,County,25401,6826,18108,467,0,0
39039,Defiance,County,18288,7732,10176,380,0,0
39041,Delaware,County,98759,37292,60194,1273,0,0
39043,Erie,County,39405,21793,16952,660,0,0
39045,Fairfiel,County,72068,29890,41034,1144,0,0
39047,Fayette,County,11020,4249,6620,151,0,0
39049,Franklin,County,571028,346373,215997,8658,0,0
39051,Fulton,County,21268,9073,11738,457,0,0
39053,Gallia,County,12595,4557,7750,288,0,0
39055,Geauga,County,50997,19659,30589,749,0,0
39057,Greene,County,83489,32256,49819,1414,0,0
39059,Guernsey,County,16814,7450,8993,371,0,0
39061,Hamilton,County,418894,219927,193326,5641,0,0
39063,Hancock,County,35694,12564,22443,687,0,0
39065,Hardin,County,12449,4619,7489,341,0,0
39067,Harrison,County,7141,2950,4019,172,0,0
39069,Henry,County,14236,5658,8257,321,0,0
39071,Highland,County,17847,6054,11413,380,0,0
39073,Hocking,County,12728,6157,6285,286,0,0
39075,Holmes,County,11536,2608,8702,226,0,0
39077,Huron,County,24663,11006,13060,597,0,0
39079,Jackson,County,13381,5166,7904,311,0,0
39081,Jefferso,County,33069,15385,17034,650,0,0
39083,Knox,County,28345,10470,17266,609,0,0
39085,Lake,County,118403,57680,58744,1979,0,0
39087,Lawrence,County,25833,10744,14651,438,0,0
39089,Licking,County,81390,34201,45503,1686,0,0
39091,Logan,County,21137,7062,13633,442,0,0
39093,Lorain,County,143253,81464,59405,2384,0,0
39095,Lucas,County,210218,136616,69940,3662,0,0
39097,Madison,County,17517,6845,10342,330,0,0
39099,Mahoning,County,121310,77059,42641,1610,0,0
39101,Marion,County,27352,12504,14265,583,0,0
39103,Medina,County,90783,38785,50418,1580,0,0
39105,Meigs,County,10218,4027,5895,296,0,0
39107,Mercer,County,21661,4745,16561,355,0,0
39109,Miami,County,51936,16383,34606,947,0,0
39111,Monroe,County,6779,3035,3548,196,0,0
39113,Montgome,County,266278,137139,124841,4298,0,0
39115,Morgan,County,6129,2814,3179,136,0,0
39117,Morrow,County,16184,5933,9865,386,0,0
39119,Muskingu,County,37086,17002,19264,820,0,0
39121,Noble,County,5872,2131,3563,178,0,0
39123,Ottawa,County,22455,11503,10538,414,0,0
39125,Paulding,County,9128,3538,5354,236,0,0
39127,Perry,County,14983,7033,7627,323,0,0
39129,Pickaway,County,24123,9684,14037,402,0,0
39131,Pike,County,11581,5684,5685,212,0,0
39133,Portage,County,76239,39453,35242,1544,0,0
39135,Preble,County,20167,6211,13535,421,0,0
39137,Putnam,County,18371,4318,13721,332,0,0
39139,Richland,County,57715,22687,33867,1161,0,0
39141,Ross,County,30083,14569,15008,506,0,0
39143,Sandusky,County,28992,14541,13755,696,0,0
39145,Scioto,County,31161,15077,15492,592,0,0
39147,Seneca,County,25262,11353,13243,666,0,0
39149,Shelby,County,23866,6343,17142,381,0,0
39151,Stark,County,181477,89432,88581,3464,0,0
39153,Summit,County,267709,153041,111001,3667,0,0
39155,Trumbull,County,101719,61672,38279,1768,0,0
39157,Tuscaraw,County,41613,18407,22242,964,0,0
39159,Union,County,25567,8805,16289,473,0,0
39161,Van Wert,County,13866,4029,9585,252,0,0
39163,Vinton,County,5467,2436,2856,175,0,0
39165,Warren,County,111007,32909,76564,1534,0,0
39167,Washingt,County,29499,11651,17284,564,0,0
39169,Wayne,County,51064,19808,30251,1005,0,0
39171,Williams,County,17706,7266,10047,393,0,0
39173,Wood,County,63948,32802,29704,1442,0,0
39175,Wyandot,County,10572,4137,6180,255,0,0
40001,Adair,County,6508,2127,4381,0,0,0
40003,Alfalfa,County,2083,322,1761,0,0,0
40005,Atoka,County,4781,1243,3538,0,0,0
40007,Beaver,County,2306,244,2062,0,0,0
40009,Beckham,County,6925,1417,5508,0,0,0
40011,Blaine,County,3816,992,2824,0,0,0
40013,Bryan,County,13201,3681,9520,0,0,0
40015,Caddo,County,8851,3164,5687,0,0,0
40017,Canadian,County,46162,10537,35625,0,0,0
40019,Carter,County,17122,4908,12214,0,0,0
40021,Cherokee,County,14306,6144,8162,0,0,0
40023,Choctaw,County,5066,1494,3572,0,0,0
40025,Cimarron,County,1197,115,1082,0,0,0
40027,Clevelan,County,93887,34771,59116,0,0,0
40029,Coal,County,2359,649,1710,0,0,0
40031,Comanche,County,30185,12521,17664,0,0,0
40033,Cotton,County,2453,657,1796,0,0,0
40035,Craig,County,5306,1747,3559,0,0,0
40037,Creek,County,26114,7128,18986,0,0,0
40039,Custer,County,9805,2359,7446,0,0,0
40041,Delaware,County,14276,4196,10080,0,0,0
40043,Dewey,County,2093,301,1792,0,0,0
40045,Ellis,County,1801,226,1575,0,0,0
40047,Garfield,County,19910,4733,15177,0,0,0
40049,Garvin,County,9484,2559,6925,0,0,0
40051,Grady,County,19619,4786,14833,0,0,0
40053,Grant,County,2068,393,1675,0,0,0
40055,Greer,County,1832,488,1344,0,0,0
40057,Harmon,County,923,264,659,0,0,0
40059,Harper,County,1434,173,1261,0,0,0
40061,Haskell,County,4244,1175,3069,0,0,0
40063,Hughes,County,4208,1370,2838,0,0,0
40065,Jackson,County,7919,1954,5965,0,0,0
40067,Jefferso,County,2239,605,1634,0,0,0
40069,Johnston,County,3786,1137,2649,0,0,0
40071,Kay,County,16126,4627,11499,0,0,0
40073,Kingfish,County,5768,898,4870,0,0,0
40075,Kiowa,County,3422,1106,2316,0,0,0
40077,Latimer,County,3798,1170,2628,0,0,0
40079,Le Flore,County,15839,4662,11177,0,0,0
40081,Lincoln,County,12826,3273,9553,0,0,0
40083,Logan,County,17038,4724,12314,0,0,0
40085,Love,County,3470,1034,2436,0,0,0
40087,McClain,County,14306,3194,11112,0,0,0
40089,McCurtai,County,10075,2440,7635,0,0,0
40091,McIntosh,County,7288,2779,4509,0,0,0
40093,Major,County,3146,446,2700,0,0,0
40095,Marshall,County,5140,1396,3744,0,0,0
40097,Mayes,County,14460,4823,9637,0,0,0
40099,Murray,County,5146,1540,3606,0,0,0
40101,Muskogee,County,23356,9952,13404,0,0,0
40103,Noble,County,4631,1143,3488,0,0,0
40105,Nowata,County,4076,1244,2832,0,0,0
40107,Okfuskee,County,3591,1256,2335,0,0,0
40109,Oklahoma,County,256710,106982,149728,0,0,0
40111,Okmulgee,County,13163,5432,7731,0,0,0
40113,Osage,County,17946,6704,11242,0,0,0
40115,Ottawa,County,9975,3509,6466,0,0,0
40117,Pawnee,County,6045,1813,4232,0,0,0
40119,Payne,County,25679,9198,16481,0,0,0
40121,Pittsbur,County,15672,4831,10841,0,0,0
40123,Pontotoc,County,12892,3947,8945,0,0,0
40125,Pottawat,County,23438,7188,16250,0,0,0
40127,Pushmata,County,4130,1043,3087,0,0,0
40129,Roger Mi,County,1674,272,1402,0,0,0
40131,Rogers,County,36701,9148,27553,0,0,0
40133,Seminole,County,7456,2600,4856,0,0,0
40135,Sequoyah,County,13771,4193,9578,0,0,0
40137,Stephens,County,16847,3939,12908,0,0,0
40139,Texas,County,5792,862,4930,0,0,0
40141,Tillman,County,2721,906,1815,0,0,0
40143,Tulsa,County,227806,82744,145062,0,0,0
40145,Wagoner,County,28691,7791,20900,0,0,0
40147,Washingt,County,21200,5532,15668,0,0,0
40149,Washita,County,4316,822,3494,0,0,0
40151,Woods,County,3398,671,2727,0,0,0
40153,Woodward,County,7078,1133,5945,0,0,0
41001,Baker,County,8448,2369,5702,355,22,0
41003,Benton,County,44802,27776,14991,1931,104,0
41005,Clackama,County,189332,95493,88592,5055,192,0
41007,Clatsop,County,17818,9861,7249,668,40,0
41009,Columbia,County,23875,12004,10772,1065,34,0
41011,Coos,County,28686,12845,14673,1102,66,0
41013,Crook,County,10230,3104,6790,314,22,0
41015,Curry,County,11678,4625,6598,433,22,0
41017,Deschute,County,81900,36961,42463,2374,102,0
41019,Douglas,County,49803,17145,30776,1791,91,0
41021,Gilliam,County,1061,371,639,50,1,0
41023,Grant,County,3911,853,2926,125,7,0
41025,Harney,County,3583,832,2607,140,4,0
41027,Hood Riv,County,9838,6058,3429,317,34,0
41029,Jackson,County,97127,44468,49020,3484,155,0
41031,Jefferso,County,8175,3301,4642,219,13,0
41033,Josephin,County,40238,14953,23673,1548,64,0
41035,Klamath,County,28152,8302,18898,900,52,0
41037,Lake,County,3710,770,2808,129,3,0
41039,Lane,County,171850,102652,62509,6332,357,0
41041,Lincoln,County,22984,13401,8686,848,49,0
41043,Linn,County,51426,20378,28944,2016,88,0
41045,Malheur,County,9956,2759,6851,328,18,0
41047,Marion,County,120376,56376,60190,3643,167,0
41049,Morrow,County,3882,1202,2532,139,9,0
41051,Multnoma,County,364722,274887,75302,13497,1036,0
